Rank	Latitude	Longitude
246	13.05004	77.66360
247	13.05011	77.66361
248	13.05018	77.66361
249	13.05024	77.66361
250	13.05030	77.66361
251	13.05039	77.66360
252	13.05047	77.66359
253	13.05055	77.66359
254	13.05062	77.66360
255	13.05069	77.66361
256	13.05078	77.66361
257	13.05086	77.66362
258	13.05093	77.66363
259	13.05099	77.66364
260	13.05107	77.66366
261	13.05114	77.66367
262	13.05121	77.66367
263	13.05128	77.66368
264	13.05134	77.66368
265	13.05141	77.66370
266	13.05147	77.66371
267	13.05152	77.66371
268	13.05158	77.66371
269	13.05164	77.66371
270	13.05170	77.66371
271	13.05175	77.66371
272	13.05183	77.66374
273	13.05190	77.66375
274	13.05197	77.66375
275	13.05205	77.66375
276	13.05213	77.66376
277	13.05219	77.66376
278	13.05224	77.66376
279	13.05229	77.66377
280	13.05234	77.66377
281	13.05240	77.66377
282	13.05250	77.66378
283	13.05255	77.66383
284	13.05264	77.66385
285	13.05272	77.66386
286	13.05279	77.66386
287	13.05284	77.66388
288	13.05290	77.66388
289	13.05295	77.66389
290	13.05300	77.66389
291	13.05307	77.66389
292	13.05315	77.66389
293	13.05322	77.66389
294	13.05330	77.66389
295	13.05337	77.66390
296	13.05343	77.66390
297	13.05349	77.66392
298	13.05356	77.66395
299	13.05363	77.66396
300	13.05368	77.66398
301	13.05375	77.66399
302	13.05381	77.66401
303	13.05388	77.66402
304	13.05393	77.66403
305	13.05400	77.66404
306	13.05407	77.66405
307	13.05413	77.66406
308	13.05420	77.66406
309	13.05426	77.66408
310	13.05431	77.66408
311	13.05438	77.66410
312	13.05445	77.66410
313	13.05451	77.66410
314	13.05459	77.66411
315	13.05466	77.66411
316	13.05472	77.66412
317	13.05478	77.66413
318	13.05486	77.66414
319	13.05493	77.66415
320	13.05499	77.66416
321	13.05505	77.66417
322	13.05514	77.66418
323	13.05520	77.66419
324	13.05525	77.66419
325	13.05534	77.66419
326	13.05540	77.66419
327	13.05546	77.66419
328	13.05555	77.66419
329	13.05564	77.66418
330	13.05573	77.66418
331	13.05578	77.66419
332	13.05587	77.66420
333	13.05593	77.66420
334	13.05598	77.66421
335	13.05605	77.66422
336	13.05610	77.66422
337	13.05617	77.66422
338	13.05624	77.66424
339	13.05633	77.66425
340	13.05640	77.66425
341	13.05647	77.66426
342	13.05654	77.66426
343	13.05660	77.66427
344	13.05668	77.66427
345	13.05675	77.66427
346	13.05682	77.66426
347	13.05689	77.66426
348	13.05699	77.66426
349	13.05707	77.66427
350	13.05715	77.66429
351	13.05721	77.66429
352	13.05731	77.66429
353	13.05739	77.66430
354	13.05746	77.66431
355	13.05752	77.66432
356	13.05760	77.66433
357	13.05767	77.66434
358	13.05773	77.66435
359	13.05778	77.66435
360	13.05784	77.66436
361	13.05792	77.66437
362	13.05798	77.66438
363	13.05805	77.66440
364	13.05812	77.66441
365	13.05818	77.66442
366	13.05824	77.66443
367	13.05830	77.66443
368	13.05837	77.66445
369	13.05844	77.66446
370	13.05850	77.66447
371	13.05856	77.66447
372	13.05862	77.66448
373	13.05869	77.66449
374	13.05876	77.66451
375	13.05881	77.66452
376	13.05886	77.66454
377	13.05892	77.66456
378	13.05898	77.66458
379	13.05905	77.66460
380	13.05913	77.66462
381	13.05920	77.66466
382	13.05928	77.66472
383	13.05934	77.66476
384	13.05940	77.66480
385	13.05947	77.66485
386	13.05952	77.66488
387	13.05958	77.66492
388	13.05963	77.66494
389	13.05969	77.66499
390	13.05976	77.66504
391	13.05983	77.66510
392	13.05991	77.66515
393	13.05999	77.66521
394	13.06005	77.66525
395	13.06012	77.66531
396	13.06017	77.66536
397	13.06023	77.66540
398	13.06030	77.66546
399	13.06038	77.66552
400	13.06043	77.66555
401	13.06049	77.66557
402	13.06055	77.66560
403	13.06060	77.66564
404	13.06066	77.66569
405	13.06072	77.66574
406	13.06080	77.66580
407	13.06086	77.66583
408	13.06091	77.66587
409	13.06097	77.66591
410	13.06104	77.66597
411	13.06110	77.66601
412	13.06116	77.66605
413	13.06122	77.66610
414	13.06128	77.66612
415	13.06133	77.66615
416	13.06140	77.66620
417	13.06146	77.66625
418	13.06153	77.66631
419	13.06161	77.66635
420	13.06166	77.66640
421	13.06172	77.66643
422	13.06180	77.66648
423	13.06186	77.66650
424	13.06192	77.66652
425	13.06198	77.66654
426	13.06205	77.66655
427	13.06211	77.66656
428	13.06217	77.66657
429	13.06224	77.66657
430	13.06229	77.66659
431	13.06235	77.66660
432	13.06241	77.66660
433	13.06247	77.66661
434	13.06255	77.66663
435	13.06261	77.66664
436	13.06266	77.66665
437	13.06273	77.66668
438	13.06280	77.66670
439	13.06287	77.66672
440	13.06293	77.66675
441	13.06298	77.66677
442	13.06305	77.66680
443	13.06310	77.66684
444	13.06315	77.66686
445	13.06322	77.66689
446	13.06327	77.66690
447	13.06335	77.66691
448	13.06342	77.66692
449	13.06348	77.66692
450	13.06358	77.66692
451	13.06364	77.66693
452	13.06370	77.66694
453	13.06378	77.66695
454	13.06386	77.66696
455	13.06393	77.66697
456	13.06398	77.66697
457	13.06404	77.66698
458	13.06412	77.66699
459	13.06419	77.66700
460	13.06425	77.66701
461	13.06432	77.66701
462	13.06440	77.66702
463	13.06448	77.66704
464	13.06454	77.66705
465	13.06460	77.66706
466	13.06466	77.66707
467	13.06472	77.66709
468	13.06481	77.66712
469	13.06489	77.66714
470	13.06494	77.66715
471	13.06499	77.66717
472	13.06505	77.66719
473	13.06510	77.66720
474	13.06517	77.66721
475	13.06523	77.66722
476	13.06530	77.66722
477	13.06536	77.66723
478	13.06541	77.66724
479	13.06547	77.66726
480	13.06553	77.66728
481	13.06559	77.66729
482	13.06566	77.66731
483	13.06571	77.66732
484	13.06576	77.66733
485	13.06582	77.66734
486	13.06587	77.66736
487	13.06594	77.66740
488	13.06600	77.66743
489	13.06607	77.66746
490	13.06613	77.66749
491	13.06619	77.66751
492	13.06626	77.66755
493	13.06633	77.66760
494	13.06639	77.66765
495	13.06644	77.66772
496	13.06649	77.66779
497	13.06653	77.66784
498	13.06659	77.66791
499	13.06663	77.66797
500	13.06667	77.66804
501	13.06668	77.66809
502	13.06670	77.66814
503	13.06672	77.66821
504	13.06674	77.66827
505	13.06676	77.66833
506	13.06678	77.66840
507	13.06682	77.66846
508	13.06684	77.66855
509	13.06687	77.66863
510	13.06688	77.66868
511	13.06690	77.66874
512	13.06694	77.66880
513	13.06698	77.66888
514	13.06700	77.66894
515	13.06701	77.66900
516	13.06701	77.66908
517	13.06702	77.66915
518	13.06703	77.66923
519	13.06703	77.66929
520	13.06703	77.66938
521	13.06702	77.66946
522	13.06702	77.66953
523	13.06702	77.66961
524	13.06702	77.66969
525	13.06702	77.66976
526	13.06702	77.66982
527	13.06701	77.66989
528	13.06700	77.66996
529	13.06701	77.67002
530	13.06701	77.67008
531	13.06701	77.67015
532	13.06701	77.67024
533	13.06701	77.67031
534	13.06700	77.67037
535	13.06699	77.67042
536	13.06698	77.67049
537	13.06696	77.67056
538	13.06695	77.67062
539	13.06694	77.67070
540	13.06693	77.67078
541	13.06692	77.67085
542	13.06691	77.67092
543	13.06690	77.67098
544	13.06689	77.67106
545	13.06687	77.67111
546	13.06685	77.67118
547	13.06682	77.67125
548	13.06680	77.67131
549	13.06678	77.67138
550	13.06676	77.67145
551	13.06674	77.67151
552	13.06671	77.67158
553	13.06670	77.67165
554	13.06669	77.67171
555	13.06668	77.67177
556	13.06667	77.67185
557	13.06667	77.67190
558	13.06666	77.67197
559	13.06665	77.67203
560	13.06662	77.67210
561	13.06661	77.67216
562	13.06660	77.67221
563	13.06659	77.67230
564	13.06658	77.67237
565	13.06657	77.67243
566	13.06656	77.67249
567	13.06655	77.67255
568	13.06654	77.67263
569	13.06653	77.67269
570	13.06652	77.67277
571	13.06651	77.67285
572	13.06650	77.67292
573	13.06650	77.67299
574	13.06649	77.67305
575	13.06648	77.67312
576	13.06647	77.67318
577	13.06647	77.67325
578	13.06647	77.67332
579	13.06646	77.67337
580	13.06645	77.67345
581	13.06644	77.67352
582	13.06644	77.67359
583	13.06644	77.67366
584	13.06644	77.67374
585	13.06643	77.67379
586	13.06642	77.67386
587	13.06645	77.67397
588	13.06646	77.67409
589	13.06646	77.67418
590	13.06646	77.67424
591	13.06647	77.67433
592	13.06647	77.67439
593	13.06647	77.67446
594	13.06647	77.67452
595	13.06647	77.67459
596	13.06647	77.67465
597	13.06647	77.67473
598	13.06647	77.67479
599	13.06647	77.67490
600	13.06647	77.67496
601	13.06646	77.67503
602	13.06646	77.67509
603	13.06646	77.67515
604	13.06646	77.67526
605	13.06647	77.67533
606	13.06649	77.67539
607	13.06650	77.67544
608	13.06651	77.67550
609	13.06651	77.67556
610	13.06651	77.67563
611	13.06650	77.67569
612	13.06647	77.67580
613	13.06646	77.67586
614	13.06643	77.67593
615	13.06641	77.67599
616	13.06639	77.67606
617	13.06637	77.67611
618	13.06635	77.67617
619	13.06631	77.67624
620	13.06627	77.67629
621	13.06621	77.67635
622	13.06616	77.67640
623	13.06611	77.67643
624	13.06607	77.67649
625	13.06601	77.67653
626	13.06596	77.67656
627	13.06590	77.67660
628	13.06584	77.67665
629	13.06574	77.67670
630	13.06568	77.67674
631	13.06562	77.67678
632	13.06557	77.67682
633	13.06552	77.67685
634	13.06546	77.67689
635	13.06539	77.67694
636	13.06534	77.67698
637	13.06530	77.67703
638	13.06525	77.67709
639	13.06519	77.67712
640	13.06513	77.67715
641	13.06507	77.67717
642	13.06500	77.67719
643	13.06493	77.67722
644	13.06487	77.67724
645	13.06478	77.67726
646	13.06470	77.67729
647	13.06461	77.67731
648	13.06451	77.67734
649	13.06445	77.67737
650	13.06437	77.67741
651	13.06430	77.67743
652	13.06419	77.67747
653	13.06414	77.67750
654	13.06407	77.67753
655	13.06403	77.67759
656	13.06398	77.67768
657	13.06395	77.67774
658	13.06390	77.67787
659	13.06388	77.67793
660	13.06385	77.67799
661	13.06382	77.67805
662	13.06378	77.67812
663	13.06374	77.67818
664	13.06371	77.67823
665	13.06367	77.67833
666	13.06364	77.67840
667	13.06357	77.67850
668	13.06353	77.67859
669	13.06350	77.67865
670	13.06348	77.67876
671	13.06344	77.67887
672	13.06335	77.67895
673	13.06331	77.67901
674	13.06326	77.67906
675	13.06321	77.67909
676	13.06315	77.67914
677	13.06310	77.67916
678	13.06298	77.67917
679	13.06289	77.67917
680	13.06281	77.67918
681	13.06272	77.67919
682	13.06265	77.67920
683	13.06255	77.67922
684	13.06250	77.67922
685	13.06236	77.67928
686	13.06225	77.67931
687	13.06220	77.67931
688	13.06212	77.67932
689	13.06205	77.67934
690	13.06200	77.67935
691	13.06194	77.67936
692	13.06182	77.67937
693	13.06172	77.67937
694	13.06167	77.67937
695	13.06162	77.67937
696	13.06153	77.67937
697	13.06145	77.67936
698	13.06136	77.67936
699	13.06131	77.67935
700	13.06123	77.67935
701	13.06114	77.67934
702	13.06109	77.67934
703	13.06099	77.67933
704	13.06087	77.67935
705	13.06082	77.67936
706	13.06074	77.67937
707	13.06067	77.67938
708	13.06062	77.67938
709	13.06057	77.67938
710	13.06049	77.67939
711	13.06044	77.67939
712	13.06034	77.67939
713	13.06029	77.67939
714	13.06024	77.67939
715	13.06017	77.67941
716	13.06006	77.67941
717	13.06001	77.67941
718	13.05996	77.67941
719	13.05990	77.67941
720	13.05985	77.67943
721	13.05974	77.67943
722	13.05964	77.67945
723	13.05959	77.67945
724	13.05953	77.67945
725	13.05945	77.67946
726	13.05940	77.67947
727	13.05932	77.67949
728	13.05926	77.67949
729	13.05921	77.67949
730	13.05913	77.67951
731	13.05906	77.67951
732	13.05899	77.67951
733	13.05892	77.67950
734	13.05884	77.67950
735	13.05875	77.67950
736	13.05865	77.67950
737	13.05859	77.67949
738	13.05852	77.67949
739	13.05844	77.67948
740	13.05839	77.67947
741	13.05834	77.67947
742	13.05825	77.67947
743	13.05817	77.67947
744	13.05806	77.67947
745	13.05798	77.67948
746	13.05792	77.67948
747	13.05785	77.67949
748	13.05776	77.67949
749	13.05770	77.67949
750	13.05759	77.67950
751	13.05750	77.67950
752	13.05744	77.67950
753	13.05735	77.67950
754	13.05721	77.67950
755	13.05711	77.67950
756	13.05706	77.67950
757	13.05701	77.67950
758	13.05692	77.67950
759	13.05683	77.67949
760	13.05675	77.67948
761	13.05667	77.67948
762	13.05662	77.67947
763	13.05655	77.67946
764	13.05646	77.67946
765	13.05636	77.67946
766	13.05626	77.67944
767	13.05621	77.67944
768	13.05616	77.67944
769	13.05606	77.67943
770	13.05601	77.67943
771	13.05592	77.67943
772	13.05581	77.67940
773	13.05576	77.67939
774	13.05571	77.67939
775	13.05565	77.67938
776	13.05558	77.67937
777	13.05552	77.67936
778	13.05543	77.67935
779	13.05535	77.67933
780	13.05528	77.67931
781	13.05520	77.67930
782	13.05510	77.67926
783	13.05503	77.67924
784	13.05496	77.67923
785	13.05490	77.67921
786	13.05483	77.67919
787	13.05477	77.67917
788	13.05465	77.67915
789	13.05458	77.67912
790	13.05450	77.67911
791	13.05442	77.67909
792	13.05434	77.67907
793	13.05427	77.67906
794	13.05419	77.67904
795	13.05409	77.67901
796	13.05402	77.67899
797	13.05397	77.67895
798	13.05391	77.67892
799	13.05384	77.67890
800	13.05377	77.67889
801	13.05370	77.67888
