Rank	Latitude	Longitude
198	13.06982	77.65069
199	13.06976	77.65071
200	13.06968	77.65071
201	13.06960	77.65072
202	13.06954	77.65073
203	13.06945	77.65075
204	13.06940	77.65075
205	13.06934	77.65076
206	13.06927	77.65077
207	13.06919	77.65078
208	13.06913	77.65078
209	13.06907	77.65078
210	13.06900	77.65078
211	13.06893	77.65078
212	13.06886	77.65078
213	13.06880	77.65078
214	13.06872	77.65078
215	13.06864	77.65078
216	13.06856	77.65078
217	13.06849	77.65078
218	13.06842	77.65078
219	13.06834	77.65080
220	13.06827	77.65080
221	13.06818	77.65082
222	13.06812	77.65083
223	13.06806	77.65084
224	13.06800	77.65085
225	13.06793	77.65085
226	13.06787	77.65085
227	13.06781	77.65085
228	13.06774	77.65087
229	13.06768	77.65088
230	13.06760	77.65089
231	13.06752	77.65090
232	13.06745	77.65091
233	13.06738	77.65091
234	13.06732	77.65091
235	13.06727	77.65091
236	13.06718	77.65092
237	13.06712	77.65093
238	13.06706	77.65094
239	13.06701	77.65095
240	13.06693	77.65098
241	13.06687	77.65099
242	13.06679	77.65101
243	13.06674	77.65102
244	13.06665	77.65103
245	13.06659	77.65104
246	13.06654	77.65104
247	13.06646	77.65106
248	13.06640	77.65106
249	13.06635	77.65106
250	13.06629	77.65106
251	13.06621	77.65106
252	13.06616	77.65106
253	13.06609	77.65106
254	13.06604	77.65106
255	13.06598	77.65107
256	13.06590	77.65107
257	13.06585	77.65107
258	13.06578	77.65107
259	13.06572	77.65107
260	13.06565	77.65107
261	13.06564	77.65113
262	13.06566	77.65118
263	13.06560	77.65122
264	13.06554	77.65122
265	13.06548	77.65123
266	13.06542	77.65120
267	13.06538	77.65114
268	13.06530	77.65112
269	13.06523	77.65111
270	13.06517	77.65112
271	13.06510	77.65112
272	13.06502	77.65112
273	13.06496	77.65111
274	13.06489	77.65110
275	13.06484	77.65110
276	13.06478	77.65110
277	13.06471	77.65111
278	13.06463	77.65111
279	13.06455	77.65112
280	13.06446	77.65113
281	13.06441	77.65114
282	13.06432	77.65115
283	13.06426	77.65115
284	13.06417	77.65115
285	13.06410	77.65115
286	13.06402	77.65115
287	13.06397	77.65115
288	13.06390	77.65116
289	13.06384	77.65117
290	13.06377	77.65117
291	13.06370	77.65119
292	13.06362	77.65119
293	13.06355	77.65119
294	13.06350	77.65119
295	13.06344	77.65119
296	13.06337	77.65120
297	13.06330	77.65120
298	13.06323	77.65121
299	13.06316	77.65123
300	13.06309	77.65124
301	13.06303	77.65124
302	13.06296	77.65125
303	13.06291	77.65124
304	13.06282	77.65123
305	13.06275	77.65122
306	13.06267	77.65121
307	13.06260	77.65121
308	13.06251	77.65121
309	13.06243	77.65121
310	13.06234	77.65122
311	13.06228	77.65122
312	13.06221	77.65123
313	13.06216	77.65124
314	13.06209	77.65124
315	13.06201	77.65125
316	13.06192	77.65125
317	13.06185	77.65125
318	13.06179	77.65123
319	13.06172	77.65123
320	13.06167	77.65122
321	13.06160	77.65122
322	13.06153	77.65122
323	13.06147	77.65122
324	13.06140	77.65121
325	13.06134	77.65120
326	13.06127	77.65120
327	13.06121	77.65119
328	13.06115	77.65119
329	13.06109	77.65119
330	13.06103	77.65119
331	13.06096	77.65119
332	13.06091	77.65119
333	13.06083	77.65119
334	13.06077	77.65119
335	13.06070	77.65119
336	13.06064	77.65119
337	13.06057	77.65118
338	13.06048	77.65119
339	13.06040	77.65120
340	13.06034	77.65120
341	13.06026	77.65120
342	13.06019	77.65120
343	13.06012	77.65120
344	13.06005	77.65120
345	13.05999	77.65119
346	13.05991	77.65118
347	13.05986	77.65113
348	13.05984	77.65107
349	13.05982	77.65100
350	13.05980	77.65094
351	13.05979	77.65088
352	13.05979	77.65079
353	13.05979	77.65072
354	13.05979	77.65066
355	13.05979	77.65059
356	13.05979	77.65053
357	13.05978	77.65046
358	13.05978	77.65039
359	13.05978	77.65033
360	13.05979	77.65027
361	13.05979	77.65021
362	13.05980	77.65015
363	13.05981	77.65010
364	13.05981	77.65004
365	13.05983	77.64996
366	13.05984	77.64990
367	13.05984	77.64985
368	13.05985	77.64978
369	13.05986	77.64971
370	13.05987	77.64965
371	13.05988	77.64959
372	13.05989	77.64952
373	13.05990	77.64944
374	13.05991	77.64938
375	13.05991	77.64931
376	13.05991	77.64923
377	13.05990	77.64917
378	13.05990	77.64912
379	13.05990	77.64906
380	13.05990	77.64899
381	13.05991	77.64892
382	13.05991	77.64886
383	13.05992	77.64879
384	13.05993	77.64872
385	13.05994	77.64866
386	13.05996	77.64860
387	13.05996	77.64854
388	13.05998	77.64849
389	13.05991	77.64845
390	13.05985	77.64844
391	13.05980	77.64843
392	13.05974	77.64842
393	13.05967	77.64842
394	13.05960	77.64841
395	13.05954	77.64840
396	13.05947	77.64839
397	13.05940	77.64838
398	13.05931	77.64838
399	13.05922	77.64838
400	13.05915	77.64838
401	13.05909	77.64838
402	13.05903	77.64838
403	13.05897	77.64837
404	13.05892	77.64836
405	13.05886	77.64836
406	13.05880	77.64835
407	13.05875	77.64835
408	13.05868	77.64834
409	13.05863	77.64830
410	13.05863	77.64824
411	13.05862	77.64819
412	13.05860	77.64813
413	13.05859	77.64807
414	13.05856	77.64801
415	13.05848	77.64796
416	13.05843	77.64794
417	13.05836	77.64793
418	13.05829	77.64791
419	13.05822	77.64789
420	13.05815	77.64787
421	13.05809	77.64787
422	13.05803	77.64786
423	13.05797	77.64785
424	13.05790	77.64783
425	13.05785	77.64780
426	13.05777	77.64778
427	13.05770	77.64774
428	13.05765	77.64772
429	13.05757	77.64768
430	13.05752	77.64766
431	13.05745	77.64763
432	13.05738	77.64761
433	13.05732	77.64759
434	13.05725	77.64756
435	13.05718	77.64754
436	13.05713	77.64753
437	13.05707	77.64752
438	13.05701	77.64750
439	13.05695	77.64747
440	13.05690	77.64743
441	13.05684	77.64739
442	13.05678	77.64733
443	13.05671	77.64726
444	13.05665	77.64722
445	13.05660	77.64718
446	13.05654	77.64715
447	13.05648	77.64711
448	13.05642	77.64708
449	13.05636	77.64704
450	13.05631	77.64700
451	13.05624	77.64695
452	13.05619	77.64691
453	13.05612	77.64688
454	13.05606	77.64684
455	13.05601	77.64680
456	13.05595	77.64676
457	13.05590	77.64672
458	13.05584	77.64665
459	13.05577	77.64658
460	13.05571	77.64653
461	13.05564	77.64647
462	13.05559	77.64643
463	13.05553	77.64638
464	13.05546	77.64635
465	13.05537	77.64631
466	13.05532	77.64630
467	13.05525	77.64628
468	13.05519	77.64626
469	13.05512	77.64626
470	13.05506	77.64628
471	13.05499	77.64631
472	13.05493	77.64636
473	13.05486	77.64638
474	13.05480	77.64639
475	13.05473	77.64642
476	13.05467	77.64646
477	13.05460	77.64648
478	13.05454	77.64651
479	13.05448	77.64653
480	13.05443	77.64656
481	13.05437	77.64659
482	13.05430	77.64662
483	13.05425	77.64664
484	13.05418	77.64666
485	13.05412	77.64668
486	13.05406	77.64670
487	13.05400	77.64672
488	13.05394	77.64674
489	13.05388	77.64676
490	13.05383	77.64678
491	13.05376	77.64681
492	13.05370	77.64682
493	13.05364	77.64684
494	13.05358	77.64686
495	13.05351	77.64687
496	13.05345	77.64688
497	13.05338	77.64690
498	13.05331	77.64692
499	13.05326	77.64694
500	13.05320	77.64695
501	13.05313	77.64697
502	13.05308	77.64699
503	13.05302	77.64701
504	13.05295	77.64702
505	13.05288	77.64704
506	13.05281	77.64706
507	13.05275	77.64708
508	13.05267	77.64710
509	13.05261	77.64711
510	13.05253	77.64713
511	13.05248	77.64713
512	13.05242	77.64715
513	13.05236	77.64715
514	13.05229	77.64715
515	13.05223	77.64715
516	13.05216	77.64714
517	13.05209	77.64714
518	13.05203	77.64714
519	13.05196	77.64715
520	13.05188	77.64715
521	13.05182	77.64714
522	13.05177	77.64713
523	13.05171	77.64712
524	13.05164	77.64711
525	13.05157	77.64709
526	13.05151	77.64708
527	13.05141	77.64705
528	13.05135	77.64703
529	13.05129	77.64701
530	13.05123	77.64697
531	13.05116	77.64694
532	13.05110	77.64691
533	13.05105	77.64688
534	13.05099	77.64685
535	13.05093	77.64682
536	13.05087	77.64680
537	13.05080	77.64676
538	13.05074	77.64673
539	13.05069	77.64669
540	13.05063	77.64666
541	13.05057	77.64661
542	13.05049	77.64655
543	13.05043	77.64656
544	13.05036	77.64656
545	13.05029	77.64656
546	13.05022	77.64656
547	13.05016	77.64655
548	13.05009	77.64655
549	13.05002	77.64655
550	13.04997	77.64657
551	13.04988	77.64660
552	13.04983	77.64661
553	13.04977	77.64663
554	13.04970	77.64664
555	13.04963	77.64666
556	13.04956	77.64668
557	13.04951	77.64671
558	13.04945	77.64674
559	13.04938	77.64679
560	13.04932	77.64684
561	13.04926	77.64689
562	13.04919	77.64695
563	13.04915	77.64701
564	13.04913	77.64707
565	13.04910	77.64712
566	13.04906	77.64720
567	13.04904	77.64727
568	13.04902	77.64734
569	13.04900	77.64740
570	13.04898	77.64746
571	13.04896	77.64753
572	13.04894	77.64758
573	13.04893	77.64763
574	13.04892	77.64769
575	13.04890	77.64775
576	13.04887	77.64781
577	13.04884	77.64787
578	13.04881	77.64793
579	13.04878	77.64798
580	13.04875	77.64805
581	13.04873	77.64812
582	13.04871	77.64818
583	13.04869	77.64824
584	13.04866	77.64831
585	13.04864	77.64838
586	13.04861	77.64846
587	13.04859	77.64853
588	13.04857	77.64859
589	13.04854	77.64865
590	13.04852	77.64872
591	13.04850	77.64878
592	13.04849	77.64884
593	13.04846	77.64892
594	13.04845	77.64897
595	13.04843	77.64903
596	13.04842	77.64909
597	13.04840	77.64917
598	13.04839	77.64923
599	13.04837	77.64930
600	13.04835	77.64937
601	13.04833	77.64944
602	13.04831	77.64949
603	13.04829	77.64956
604	13.04826	77.64962
605	13.04821	77.64969
606	13.04819	77.64976
607	13.04816	77.64984
608	13.04814	77.64992
609	13.04811	77.65000
610	13.04810	77.65006
611	13.04808	77.65012
612	13.04805	77.65020
613	13.04803	77.65027
614	13.04801	77.65034
615	13.04800	77.65040
616	13.04797	77.65047
617	13.04796	77.65053
618	13.04794	77.65058
619	13.04792	77.65064
620	13.04790	77.65070
621	13.04789	77.65077
622	13.04786	77.65083
623	13.04785	77.65090
624	13.04783	77.65097
625	13.04783	77.65106
626	13.04781	77.65114
627	13.04780	77.65121
628	13.04779	77.65127
629	13.04779	77.65133
630	13.04779	77.65141
631	13.04779	77.65149
632	13.04778	77.65155
633	13.04776	77.65162
634	13.04772	77.65169
635	13.04770	77.65175
636	13.04769	77.65182
637	13.04768	77.65188
638	13.04768	77.65195
639	13.04768	77.65202
640	13.04768	77.65209
641	13.04767	77.65216
642	13.04767	77.65223
643	13.04766	77.65230
644	13.04765	77.65237
645	13.04765	77.65244
646	13.04765	77.65250
647	13.04764	77.65256
648	13.04763	77.65263
649	13.04762	77.65270
650	13.04761	77.65277
651	13.04761	77.65283
652	13.04759	77.65291
653	13.04759	77.65298
654	13.04759	77.65304
655	13.04759	77.65311
656	13.04759	77.65317
657	13.04759	77.65322
658	13.04759	77.65328
659	13.04759	77.65335
660	13.04759	77.65342
661	13.04759	77.65348
662	13.04759	77.65357
663	13.04758	77.65364
664	13.04757	77.65372
665	13.04757	77.65377
666	13.04756	77.65384
667	13.04756	77.65391
668	13.04758	77.65396
669	13.04760	77.65403
670	13.04765	77.65410
671	13.04769	77.65416
672	13.04774	77.65422
673	13.04779	77.65427
674	13.04785	77.65432
675	13.04791	77.65435
676	13.04798	77.65439
677	13.04803	77.65440
678	13.04809	77.65441
679	13.04817	77.65443
680	13.04824	77.65444
681	13.04829	77.65445
682	13.04834	77.65446
683	13.04841	77.65448
684	13.04847	77.65450
685	13.04854	77.65452
686	13.04862	77.65454
687	13.04868	77.65456
688	13.04874	77.65457
689	13.04879	77.65459
690	13.04886	77.65460
691	13.04892	77.65462
692	13.04898	77.65463
693	13.04904	77.65465
694	13.04910	77.65466
695	13.04915	77.65467
696	13.04922	77.65470
697	13.04930	77.65472
698	13.04936	77.65473
699	13.04942	77.65473
700	13.04947	77.65473
701	13.04954	77.65473
702	13.04960	77.65473
703	13.04967	77.65473
704	13.04973	77.65473
705	13.04981	77.65473
706	13.04989	77.65473
707	13.04996	77.65473
708	13.05002	77.65474
709	13.05008	77.65474
710	13.05016	77.65474
711	13.05024	77.65474
712	13.05032	77.65474
713	13.05039	77.65474
714	13.05046	77.65473
715	13.05053	77.65472
716	13.05058	77.65471
717	13.05065	77.65469
718	13.05072	77.65469
719	13.05079	77.65468
720	13.05085	77.65467
721	13.05093	77.65466
722	13.05098	77.65465
723	13.05104	77.65465
724	13.05111	77.65465
725	13.05117	77.65464
726	13.05126	77.65463
727	13.05131	77.65462
728	13.05138	77.65462
729	13.05144	77.65462
730	13.05150	77.65462
731	13.05156	77.65462
732	13.05161	77.65463
733	13.05169	77.65465
734	13.05174	77.65465
735	13.05180	77.65466
736	13.05186	77.65467
737	13.05192	77.65468
738	13.05198	77.65468
739	13.05205	77.65467
740	13.05212	77.65465
741	13.05219	77.65462
742	13.05226	77.65458
743	13.05232	77.65455
744	13.05239	77.65451
745	13.05245	77.65447
746	13.05252	77.65444
747	13.05257	77.65442
748	13.05262	77.65440
749	13.05268	77.65438
750	13.05273	77.65437
751	13.05280	77.65435
752	13.05286	77.65433
753	13.05292	77.65433
754	13.05298	77.65435
755	13.05303	77.65436
756	13.05310	77.65439
757	13.05317	77.65444
758	13.05323	77.65449
759	13.05330	77.65453
760	13.05337	77.65456
761	13.05342	77.65457
762	13.05348	77.65458
763	13.05353	77.65459
764	13.05359	77.65459
765	13.05368	77.65463
766	13.05373	77.65465
767	13.05380	77.65465
768	13.05386	77.65465
769	13.05393	77.65465
770	13.05398	77.65463
771	13.05405	77.65461
772	13.05412	77.65458
773	13.05419	77.65454
774	13.05425	77.65451
775	13.05432	77.65447
776	13.05438	77.65444
777	13.05445	77.65442
778	13.05451	77.65441
779	13.05457	77.65440
780	13.05462	77.65440
781	13.05469	77.65442
782	13.05473	77.65448
783	13.05474	77.65454
784	13.05482	77.65456
785	13.05488	77.65458
786	13.05493	77.65459
787	13.05500	77.65462
788	13.05507	77.65465
789	13.05513	77.65466
790	13.05519	77.65467
791	13.05526	77.65467
792	13.05532	77.65468
793	13.05539	77.65469
794	13.05545	77.65470
795	13.05552	77.65471
796	13.05557	77.65472
797	13.05564	77.65473
798	13.05570	77.65473
799	13.05577	77.65473
800	13.05583	77.65474
801	13.05590	77.65474
802	13.05596	77.65474
803	13.05603	77.65474
804	13.05609	77.65474
805	13.05615	77.65474
806	13.05620	77.65475
807	13.05626	77.65475
808	13.05627	77.65469
809	13.05627	77.65463
810	13.05627	77.65457
811	13.05633	77.65457
812	13.05640	77.65459
813	13.05646	77.65461
814	13.05652	77.65462
815	13.05661	77.65464
816	13.05667	77.65464
817	13.05673	77.65466
818	13.05682	77.65467
819	13.05688	77.65468
820	13.05694	77.65469
821	13.05701	77.65472
822	13.05707	77.65473
823	13.05716	77.65473
824	13.05721	77.65474
825	13.05726	77.65473
826	13.05732	77.65471
827	13.05737	77.65473
828	13.05742	77.65474
829	13.05748	77.65474
830	13.05754	77.65473
831	13.05761	77.65472
832	13.05766	77.65470
833	13.05774	77.65468
834	13.05781	77.65466
835	13.05788	77.65463
836	13.05795	77.65460
837	13.05801	77.65457
838	13.05807	77.65457
839	13.05814	77.65453
840	13.05822	77.65451
841	13.05827	77.65450
842	13.05833	77.65449
843	13.05839	77.65449
844	13.05845	77.65449
845	13.05852	77.65449
846	13.05857	77.65450
847	13.05862	77.65452
848	13.05867	77.65453
849	13.05873	77.65457
850	13.05879	77.65462
851	13.05880	77.65467
852	13.05887	77.65470
853	13.05893	77.65469
854	13.05899	77.65467
855	13.05905	77.65467
856	13.05910	77.65465
857	13.05916	77.65463
858	13.05921	77.65462
859	13.05929	77.65462
860	13.05935	77.65462
861	13.05940	77.65462
862	13.05947	77.65463
863	13.05954	77.65463
864	13.05960	77.65463
865	13.05967	77.65463
866	13.05974	77.65463
867	13.05979	77.65463
868	13.05985	77.65464
869	13.05990	77.65464
870	13.05998	77.65464
871	13.06003	77.65464
872	13.06009	77.65465
873	13.06016	77.65465
874	13.06022	77.65465
875	13.06030	77.65465
876	13.06036	77.65465
877	13.06042	77.65465
878	13.06049	77.65466
879	13.06056	77.65466
880	13.06062	77.65466
881	13.06068	77.65466
882	13.06074	77.65467
883	13.06081	77.65467
884	13.06088	77.65467
885	13.06094	77.65467
886	13.06100	77.65467
887	13.06106	77.65468
888	13.06114	77.65469
889	13.06120	77.65470
890	13.06126	77.65471
891	13.06133	77.65472
892	13.06141	77.65473
893	13.06148	77.65473
894	13.06154	77.65473
895	13.06161	77.65474
896	13.06167	77.65474
897	13.06173	77.65474
898	13.06179	77.65474
899	13.06184	77.65474
900	13.06191	77.65475
901	13.06199	77.65476
902	13.06205	77.65476
903	13.06211	77.65477
904	13.06219	77.65479
905	13.06224	77.65481
906	13.06230	77.65482
907	13.06237	77.65484
908	13.06243	77.65485
909	13.06248	77.65487
910	13.06254	77.65488
911	13.06259	77.65489
912	13.06264	77.65489
913	13.06270	77.65490
914	13.06276	77.65490
915	13.06285	77.65490
916	13.06291	77.65491
917	13.06298	77.65491
918	13.06303	77.65492
919	13.06310	77.65493
920	13.06316	77.65494
921	13.06322	77.65496
922	13.06329	77.65496
923	13.06334	77.65497
924	13.06340	77.65498
925	13.06346	77.65498
926	13.06353	77.65499
927	13.06359	77.65499
928	13.06366	77.65499
929	13.06373	77.65499
930	13.06380	77.65499
931	13.06387	77.65500
932	13.06396	77.65500
933	13.06403	77.65500
934	13.06410	77.65500
935	13.06418	77.65500
936	13.06425	77.65501
937	13.06430	77.65501
938	13.06436	77.65502
939	13.06441	77.65502
940	13.06447	77.65502
941	13.06454	77.65503
942	13.06459	77.65504
943	13.06465	77.65504
944	13.06471	77.65504
945	13.06476	77.65504
946	13.06481	77.65504
947	13.06487	77.65504
948	13.06493	77.65504
949	13.06499	77.65504
950	13.06505	77.65504
951	13.06512	77.65505
952	13.06520	77.65506
953	13.06528	77.65506
954	13.06533	77.65507
955	13.06538	77.65508
956	13.06544	77.65509
957	13.06550	77.65509
958	13.06558	77.65510
959	13.06566	77.65511
960	13.06573	77.65512
961	13.06580	77.65512
962	13.06587	77.65513
963	13.06594	77.65513
964	13.06602	77.65514
965	13.06611	77.65514
966	13.06620	77.65514
967	13.06629	77.65514
968	13.06637	77.65514
969	13.06645	77.65514
970	13.06651	77.65514
971	13.06658	77.65514
972	13.06663	77.65514
973	13.06670	77.65514
974	13.06676	77.65514
975	13.06681	77.65514
976	13.06688	77.65514
977	13.06693	77.65514
978	13.06698	77.65514
979	13.06705	77.65514
980	13.06712	77.65514
981	13.06717	77.65514
982	13.06723	77.65514
983	13.06731	77.65514
984	13.06739	77.65515
985	13.06745	77.65516
986	13.06751	77.65516
987	13.06758	77.65516
988	13.06766	77.65516
989	13.06772	77.65516
990	13.06779	77.65516
991	13.06786	77.65516
992	13.06791	77.65516
993	13.06797	77.65516
994	13.06802	77.65516
995	13.06808	77.65516
996	13.06814	77.65516
997	13.06820	77.65516
998	13.06828	77.65516
999	13.06834	77.65514
1000	13.06842	77.65514
1001	13.06848	77.65514
1002	13.06856	77.65514
1003	13.06864	77.65514
1004	13.06870	77.65514
1005	13.06876	77.65514
1006	13.06882	77.65515
1007	13.06890	77.65515
1008	13.06898	77.65515
1009	13.06903	77.65515
1010	13.06911	77.65515
1011	13.06919	77.65515
1012	13.06927	77.65515
1013	13.06932	77.65515
1014	13.06940	77.65515
1015	13.06946	77.65515
1016	13.06954	77.65515
1017	13.06961	77.65516
1018	13.06968	77.65516
1019	13.06973	77.65516
1020	13.06979	77.65517
1021	13.06985	77.65517
1022	13.06991	77.65517
1023	13.06998	77.65517
1024	13.07003	77.65517
1025	13.07008	77.65517
1026	13.07014	77.65517
1027	13.07021	77.65517
1028	13.07027	77.65517
1029	13.07033	77.65517
1030	13.07040	77.65517
1031	13.07045	77.65517
1032	13.07053	77.65518
1033	13.07059	77.65519
1034	13.07067	77.65519
1035	13.07072	77.65520
1036	13.07079	77.65521
1037	13.07087	77.65522
1038	13.07093	77.65523
1039	13.07100	77.65524
1040	13.07106	77.65524
1041	13.07112	77.65525
1042	13.07119	77.65525
1043	13.07127	77.65525
1044	13.07135	77.65525
1045	13.07142	77.65525
1046	13.07147	77.65525
1047	13.07154	77.65525
1048	13.07160	77.65525
1049	13.07165	77.65525
1050	13.07170	77.65525
1051	13.07177	77.65525
1052	13.07184	77.65525
1053	13.07192	77.65525
1054	13.07198	77.65524
1055	13.07206	77.65524
1056	13.07212	77.65524
1057	13.07219	77.65524
1058	13.07226	77.65524
1059	13.07233	77.65523
1060	13.07238	77.65523
1061	13.07246	77.65524
1062	13.07252	77.65525
1063	13.07259	77.65526
1064	13.07266	77.65527
1065	13.07273	77.65528
1066	13.07278	77.65529
1067	13.07284	77.65531
1068	13.07291	77.65533
1069	13.07296	77.65534
1070	13.07302	77.65536
1071	13.07307	77.65538
1072	13.07313	77.65540
1073	13.07320	77.65540
1074	13.07326	77.65541
1075	13.07333	77.65542
1076	13.07341	77.65542
1077	13.07348	77.65542
1078	13.07354	77.65543
1079	13.07360	77.65544
1080	13.07368	77.65544
1081	13.07376	77.65544
1082	13.07383	77.65544
1083	13.07388	77.65543
1084	13.07395	77.65543
1085	13.07400	77.65542
1086	13.07407	77.65541
1087	13.07415	77.65541
1088	13.07423	77.65541
1089	13.07429	77.65541
1090	13.07435	77.65540
1091	13.07441	77.65539
1092	13.07449	77.65537
1093	13.07455	77.65535
1094	13.07460	77.65533
1095	13.07466	77.65533
1096	13.07471	77.65532
1097	13.07478	77.65531
1098	13.07483	77.65528
1099	13.07490	77.65529
1100	13.07495	77.65529
1101	13.07502	77.65531
1102	13.07508	77.65532
1103	13.07516	77.65532
1104	13.07524	77.65533
1105	13.07530	77.65533
1106	13.07538	77.65533
1107	13.07544	77.65533
1108	13.07550	77.65533
1109	13.07558	77.65533
1110	13.07565	77.65533
1111	13.07572	77.65533
1112	13.07579	77.65533
1113	13.07585	77.65532
1114	13.07590	77.65527
1115	13.07595	77.65520
1116	13.07599	77.65513
1117	13.07602	77.65505
1118	13.07606	77.65499
1119	13.07611	77.65492
1120	13.07615	77.65487
1121	13.07620	77.65480
1122	13.07625	77.65473
1123	13.07628	77.65468
1124	13.07634	77.65461
1125	13.07638	77.65455
1126	13.07643	77.65449
1127	13.07649	77.65443
1128	13.07655	77.65439
1129	13.07661	77.65436
1130	13.07668	77.65432
1131	13.07674	77.65428
1132	13.07681	77.65424
1133	13.07686	77.65419
1134	13.07694	77.65416
1135	13.07700	77.65413
1136	13.07705	77.65410
1137	13.07712	77.65407
1138	13.07717	77.65406
1139	13.07723	77.65403
1140	13.07729	77.65402
1141	13.07734	77.65401
1142	13.07740	77.65399
1143	13.07746	77.65397
1144	13.07752	77.65396
1145	13.07759	77.65395
1146	13.07764	77.65394
1147	13.07770	77.65393
1148	13.07779	77.65391
1149	13.07786	77.65388
1150	13.07792	77.65387
1151	13.07797	77.65385
