Rank	Latitude	Longitude
502	12.99952	77.66792
503	12.99950	77.66786
504	12.99949	77.66781
505	12.99947	77.66776
506	12.99944	77.66770
507	12.99942	77.66764
508	12.99940	77.66757
509	12.99938	77.66751
510	12.99937	77.66746
511	12.99934	77.66740
512	12.99932	77.66735
513	12.99929	77.66729
514	12.99927	77.66724
515	12.99924	77.66718
516	12.99922	77.66713
517	12.99919	77.66707
518	12.99918	77.66702
519	12.99916	77.66697
520	12.99914	77.66691
521	12.99912	77.66685
522	12.99909	77.66680
523	12.99907	77.66675
524	12.99905	77.66670
525	12.99902	77.66663
526	12.99899	77.66658
527	12.99896	77.66652
528	12.99893	77.66645
529	12.99891	77.66640
530	12.99888	77.66635
531	12.99886	77.66629
532	12.99883	77.66623
533	12.99880	77.66618
534	12.99877	77.66612
535	12.99875	77.66607
536	12.99872	77.66601
537	12.99869	77.66595
538	12.99866	77.66590
539	12.99863	77.66584
540	12.99860	77.66579
541	12.99858	77.66573
542	12.99855	77.66567
543	12.99852	77.66562
544	12.99848	77.66555
545	12.99846	77.66550
546	12.99843	77.66545
547	12.99841	77.66540
548	12.99838	77.66534
549	12.99835	77.66529
550	12.99832	77.66523
551	12.99829	77.66517
552	12.99827	77.66512
553	12.99824	77.66506
554	12.99820	77.66500
555	12.99816	77.66495
556	12.99813	77.66490
557	12.99810	77.66484
558	12.99807	77.66479
559	12.99803	77.66473
560	12.99800	77.66468
561	12.99798	77.66462
562	12.99795	77.66456
563	12.99792	77.66451
564	12.99790	77.66446
565	12.99786	77.66440
566	12.99783	77.66435
567	12.99780	77.66429
568	12.99776	77.66423
569	12.99772	77.66417
570	12.99769	77.66411
571	12.99764	77.66406
572	12.99762	77.66401
573	12.99768	77.66396
574	12.99774	77.66393
575	12.99779	77.66389
576	12.99786	77.66385
577	12.99792	77.66381
578	12.99797	77.66378
579	12.99802	77.66373
580	12.99808	77.66371
581	12.99814	77.66368
582	12.99819	77.66365
583	12.99826	77.66362
584	12.99831	77.66360
585	12.99837	77.66358
586	12.99843	77.66356
587	12.99848	77.66354
588	12.99855	77.66352
589	12.99862	77.66353
590	12.99867	77.66352
591	12.99873	77.66351
592	12.99879	77.66351
593	12.99885	77.66350
594	12.99892	77.66349
595	12.99898	77.66349
596	12.99904	77.66348
597	12.99910	77.66347
598	12.99916	77.66347
599	12.99922	77.66346
600	12.99928	77.66346
601	12.99934	77.66345
602	12.99940	77.66344
603	12.99945	77.66343
604	12.99952	77.66343
605	12.99957	77.66343
606	12.99963	77.66342
607	12.99969	77.66342
608	12.99974	77.66341
609	12.99980	77.66341
610	12.99987	77.66340
611	12.99993	77.66340
612	12.99999	77.66339
613	13.00006	77.66338
614	13.00011	77.66337
615	13.00018	77.66337
616	13.00023	77.66336
617	13.00029	77.66336
618	13.00034	77.66335
619	13.00040	77.66335
620	13.00045	77.66335
621	13.00051	77.66335
622	13.00057	77.66335
623	13.00063	77.66335
624	13.00069	77.66335
625	13.00075	77.66335
626	13.00081	77.66335
627	13.00088	77.66335
628	13.00094	77.66335
629	13.00100	77.66335
630	13.00106	77.66335
631	13.00112	77.66335
632	13.00119	77.66335
633	13.00125	77.66334
634	13.00131	77.66333
635	13.00137	77.66333
636	13.00144	77.66333
637	13.00150	77.66333
638	13.00156	77.66332
639	13.00162	77.66332
640	13.00167	77.66332
641	13.00173	77.66332
642	13.00178	77.66332
643	13.00184	77.66331
644	13.00189	77.66331
645	13.00195	77.66331
646	13.00200	77.66331
647	13.00206	77.66330
648	13.00212	77.66328
649	13.00219	77.66327
650	13.00225	77.66326
651	13.00232	77.66326
652	13.00237	77.66326
653	13.00243	77.66325
654	13.00250	77.66325
655	13.00255	77.66324
656	13.00262	77.66323
657	13.00268	77.66322
658	13.00275	77.66322
659	13.00281	77.66322
660	13.00288	77.66322
661	13.00295	77.66321
662	13.00301	77.66320
663	13.00307	77.66320
664	13.00312	77.66320
665	13.00318	77.66318
666	13.00324	77.66318
667	13.00331	77.66318
668	13.00337	77.66318
669	13.00344	77.66317
670	13.00351	77.66317
671	13.00358	77.66317
672	13.00363	77.66317
673	13.00369	77.66317
674	13.00374	77.66316
675	13.00380	77.66316
676	13.00385	77.66315
677	13.00392	77.66314
678	13.00398	77.66314
679	13.00405	77.66314
680	13.00410	77.66314
681	13.00416	77.66314
682	13.00422	77.66314
683	13.00428	77.66314
684	13.00434	77.66314
685	13.00440	77.66314
686	13.00446	77.66314
687	13.00452	77.66313
688	13.00458	77.66312
689	13.00464	77.66311
690	13.00470	77.66311
691	13.00476	77.66310
692	13.00482	77.66310
693	13.00488	77.66308
694	13.00495	77.66307
695	13.00501	77.66307
696	13.00507	77.66305
697	13.00513	77.66303
698	13.00518	77.66302
699	13.00524	77.66301
700	13.00529	77.66300
701	13.00535	77.66299
702	13.00541	77.66298
703	13.00548	77.66297
704	13.00554	77.66296
705	13.00560	77.66294
706	13.00565	77.66292
707	13.00571	77.66291
708	13.00577	77.66289
709	13.00584	77.66288
710	13.00590	77.66287
711	13.00595	77.66286
712	13.00602	77.66285
713	13.00607	77.66284
714	13.00614	77.66284
715	13.00619	77.66283
716	13.00625	77.66282
717	13.00632	77.66280
718	13.00638	77.66280
719	13.00644	77.66279
720	13.00650	77.66278
721	13.00655	77.66277
722	13.00661	77.66276
723	13.00667	77.66275
724	13.00672	77.66274
725	13.00679	77.66273
726	13.00684	77.66272
727	13.00689	77.66271
728	13.00695	77.66269
729	13.00701	77.66269
730	13.00707	77.66268
731	13.00713	77.66268
732	13.00719	77.66267
733	13.00725	77.66266
734	13.00731	77.66266
735	13.00736	77.66265
736	13.00743	77.66264
737	13.00749	77.66264
738	13.00755	77.66264
739	13.00761	77.66263
740	13.00767	77.66263
741	13.00772	77.66262
742	13.00778	77.66260
743	13.00785	77.66259
744	13.00792	77.66259
745	13.00798	77.66259
746	13.00804	77.66259
747	13.00810	77.66259
748	13.00816	77.66259
749	13.00823	77.66258
750	13.00828	77.66257
751	13.00835	77.66256
752	13.00840	77.66254
753	13.00846	77.66253
754	13.00852	77.66252
755	13.00858	77.66251
756	13.00864	77.66251
757	13.00870	77.66251
758	13.00876	77.66251
759	13.00882	77.66251
760	13.00889	77.66251
761	13.00896	77.66251
762	13.00901	77.66250
763	13.00908	77.66250
764	13.00913	77.66249
765	13.00920	77.66248
766	13.00926	77.66248
767	13.00931	77.66247
768	13.00936	77.66247
769	13.00942	77.66247
770	13.00947	77.66247
771	13.00953	77.66247
772	13.00958	77.66247
773	13.00963	77.66247
774	13.00969	77.66247
775	13.00975	77.66247
776	13.00981	77.66246
777	13.00987	77.66245
778	13.00992	77.66243
779	13.00998	77.66242
780	13.01004	77.66241
781	13.01009	77.66241
782	13.01015	77.66240
783	13.01021	77.66240
784	13.01027	77.66240
785	13.01033	77.66239
786	13.01038	77.66237
787	13.01044	77.66236
788	13.01049	77.66234
789	13.01055	77.66233
790	13.01061	77.66232
791	13.01067	77.66231
792	13.01072	77.66230
793	13.01078	77.66230
794	13.01085	77.66230
795	13.01090	77.66230
796	13.01096	77.66230
797	13.01103	77.66229
798	13.01109	77.66229
799	13.01114	77.66229
800	13.01120	77.66229
801	13.01126	77.66229
802	13.01132	77.66228
803	13.01137	77.66227
804	13.01143	77.66227
805	13.01149	77.66227
806	13.01155	77.66226
807	13.01162	77.66226
808	13.01167	77.66225
809	13.01173	77.66225
810	13.01179	77.66225
811	13.01185	77.66224
812	13.01192	77.66224
813	13.01197	77.66224
814	13.01204	77.66224
815	13.01209	77.66224
816	13.01216	77.66224
817	13.01221	77.66224
818	13.01228	77.66224
819	13.01234	77.66223
820	13.01240	77.66222
821	13.01246	77.66221
822	13.01251	77.66221
823	13.01257	77.66221
824	13.01262	77.66221
825	13.01269	77.66221
826	13.01275	77.66220
827	13.01280	77.66219
828	13.01286	77.66219
829	13.01292	77.66219
830	13.01298	77.66218
831	13.01305	77.66218
832	13.01310	77.66218
833	13.01317	77.66218
834	13.01323	77.66218
835	13.01329	77.66218
836	13.01334	77.66222
837	13.01334	77.66228
838	13.01334	77.66235
839	13.01333	77.66241
840	13.01331	77.66247
841	13.01330	77.66252
842	13.01328	77.66258
843	13.01327	77.66263
844	13.01326	77.66269
845	13.01325	77.66275
846	13.01323	77.66281
847	13.01322	77.66287
848	13.01321	77.66292
849	13.01319	77.66299
850	13.01317	77.66305
851	13.01316	77.66311
852	13.01315	77.66317
853	13.01313	77.66322
854	13.01312	77.66328
855	13.01310	77.66334
856	13.01308	77.66341
857	13.01307	77.66347
858	13.01305	77.66352
859	13.01303	77.66357
860	13.01301	77.66364
861	13.01299	77.66370
862	13.01297	77.66376
863	13.01295	77.66382
864	13.01293	77.66388
865	13.01292	77.66394
866	13.01291	77.66400
867	13.01289	77.66405
868	13.01287	77.66411
869	13.01286	77.66416
870	13.01284	77.66422
871	13.01282	77.66427
872	13.01281	77.66433
873	13.01279	77.66439
874	13.01277	77.66445
875	13.01275	77.66450
876	13.01273	77.66457
877	13.01271	77.66463
878	13.01270	77.66468
879	13.01269	77.66474
880	13.01267	77.66479
881	13.01266	77.66485
882	13.01264	77.66490
883	13.01263	77.66496
884	13.01261	77.66501
885	13.01259	77.66507
886	13.01257	77.66513
887	13.01256	77.66518
888	13.01255	77.66523
889	13.01253	77.66529
890	13.01251	77.66535
891	13.01249	77.66541
892	13.01247	77.66548
893	13.01245	77.66554
894	13.01244	77.66560
895	13.01242	77.66565
896	13.01241	77.66570
897	13.01239	77.66576
898	13.01237	77.66582
899	13.01236	77.66588
900	13.01234	77.66594
901	13.01232	77.66601
902	13.01230	77.66607
903	13.01229	77.66612
904	13.01228	77.66618
905	13.01227	77.66624
906	13.01226	77.66630
907	13.01226	77.66636
908	13.01225	77.66641
909	13.01225	77.66647
910	13.01224	77.66653
911	13.01223	77.66659
912	13.01222	77.66665
913	13.01221	77.66670
914	13.01220	77.66677
915	13.01219	77.66684
916	13.01218	77.66689
917	13.01218	77.66694
918	13.01217	77.66699
919	13.01216	77.66705
920	13.01216	77.66710
921	13.01215	77.66715
922	13.01214	77.66721
923	13.01214	77.66734
924	13.01214	77.66747
925	13.01212	77.66760
926	13.01210	77.66773
927	13.01210	77.66785
928	13.01210	77.66798
929	13.01210	77.66811
930	13.01207	77.66824
931	13.01207	77.66837
932	13.01205	77.66850
933	13.01203	77.66863
934	13.01203	77.66876
935	13.01203	77.66889
936	13.01201	77.66904
937	13.01201	77.66912
938	13.01201	77.66925
939	13.01201	77.66938
940	13.01201	77.66953
941	13.01199	77.66968
942	13.01199	77.66981
943	13.01195	77.66996
944	13.01193	77.67009
945	13.01193	77.67017
946	13.01191	77.67032
947	13.01189	77.67045
948	13.01189	77.67058
949	13.01186	77.67071
950	13.01186	77.67084
951	13.01186	77.67097
952	13.01186	77.67110
953	13.01184	77.67122
954	13.01182	77.67135
955	13.01182	77.67148
956	13.01182	77.67161
957	13.01180	77.67174
958	13.01178	77.67183
959	13.01178	77.67195
960	13.01176	77.67204
961	13.01174	77.67217
962	13.01174	77.67230
963	13.01172	77.67238
964	13.01170	77.67247
965	13.01170	77.67260
966	13.01170	77.67273
967	13.01170	77.67286
968	13.01170	77.67298
969	13.01170	77.67311
970	13.01170	77.67324
971	13.01170	77.67337
972	13.01170	77.67350
973	13.01170	77.67363
974	13.01168	77.67376
975	13.01165	77.67389
976	13.01165	77.67401
977	13.01165	77.67414
978	13.01165	77.67427
979	13.01165	77.67440
980	13.01165	77.67449
981	13.01165	77.67457
982	13.01165	77.67470
983	13.01165	77.67479
984	13.01165	77.67494
985	13.01165	77.67509
986	13.01165	77.67522
987	13.01165	77.67534
988	13.01165	77.67549
989	13.01163	77.67558
990	13.01161	77.67571
991	13.01161	77.67580
992	13.01159	77.67592
993	13.01157	77.67605
994	13.01157	77.67618
995	13.01157	77.67631
996	13.01157	77.67640
997	13.01157	77.67652
998	13.01155	77.67658
999	13.01156	77.67664
1000	13.01156	77.67670
1001	13.01156	77.67677
1002	13.01156	77.67683
1003	13.01156	77.67689
1004	13.01156	77.67695
1005	13.01158	77.67701
1006	13.01160	77.67706
1007	13.01161	77.67712
1008	13.01162	77.67718
1009	13.01163	77.67724
1010	13.01164	77.67731
1011	13.01164	77.67736
1012	13.01165	77.67745
1013	13.01167	77.67750
1014	13.01169	77.67757
1015	13.01171	77.67763
1016	13.01173	77.67770
1017	13.01175	77.67776
1018	13.01175	77.67782
1019	13.01175	77.67787
1020	13.01175	77.67793
1021	13.01176	77.67799
1022	13.01176	77.67804
1023	13.01176	77.67811
1024	13.01178	77.67817
1025	13.01179	77.67823
1026	13.01180	77.67829
1027	13.01180	77.67835
1028	13.01180	77.67842
1029	13.01180	77.67847
1030	13.01180	77.67854
1031	13.01179	77.67860
1032	13.01179	77.67867
1033	13.01177	77.67874
1034	13.01177	77.67880
1035	13.01177	77.67887
1036	13.01177	77.67895
1037	13.01176	77.67902
1038	13.01175	77.67908
1039	13.01175	77.67915
1040	13.01174	77.67922
1041	13.01173	77.67929
1042	13.01172	77.67936
1043	13.01171	77.67942
1044	13.01170	77.67949
1045	13.01169	77.67957
1046	13.01166	77.67962
1047	13.01165	77.67968
1048	13.01163	77.67973
1049	13.01160	77.67978
1050	13.01159	77.67985
1051	13.01156	77.67992
1052	13.01152	77.67999
1053	13.01149	77.68006
1054	13.01145	77.68013
1055	13.01142	77.68018
1056	13.01137	77.68027
1057	13.01133	77.68033
1058	13.01128	77.68040
1059	13.01125	77.68045
1060	13.01123	77.68051
1061	13.01118	77.68057
