Rank	Latitude	Longitude
266	13.02690	77.68191
267	13.02698	77.68192
268	13.02703	77.68194
269	13.02712	77.68196
270	13.02719	77.68199
271	13.02724	77.68200
272	13.02730	77.68202
273	13.02736	77.68202
274	13.02741	77.68204
275	13.02748	77.68206
276	13.02754	77.68207
277	13.02760	77.68208
278	13.02768	77.68208
279	13.02775	77.68209
280	13.02782	77.68209
281	13.02789	77.68209
282	13.02796	77.68209
283	13.02802	77.68208
284	13.02808	77.68207
285	13.02814	77.68207
286	13.02822	77.68205
287	13.02829	77.68204
288	13.02837	77.68203
289	13.02843	77.68202
290	13.02849	77.68202
291	13.02855	77.68202
292	13.02862	77.68202
293	13.02868	77.68202
294	13.02874	77.68202
295	13.02881	77.68202
296	13.02889	77.68202
297	13.02895	77.68202
298	13.02903	77.68203
299	13.02910	77.68203
300	13.02917	77.68203
301	13.02924	77.68203
302	13.02932	77.68205
303	13.02939	77.68205
304	13.02945	77.68206
305	13.02952	77.68206
306	13.02958	77.68206
307	13.02964	77.68206
308	13.02970	77.68206
309	13.02976	77.68206
310	13.02983	77.68206
311	13.02991	77.68206
312	13.02998	77.68206
313	13.03004	77.68206
314	13.03010	77.68207
315	13.03016	77.68207
316	13.03022	77.68208
317	13.03029	77.68208
318	13.03035	77.68208
319	13.03048	77.68208
320	13.03054	77.68208
321	13.03059	77.68208
322	13.03068	77.68208
323	13.03074	77.68208
324	13.03080	77.68207
325	13.03088	77.68207
326	13.03093	77.68207
327	13.03100	77.68206
328	13.03107	77.68206
329	13.03114	77.68206
330	13.03121	77.68208
331	13.03126	77.68208
332	13.03132	77.68209
333	13.03140	77.68210
334	13.03148	77.68212
335	13.03154	77.68212
336	13.03161	77.68213
337	13.03168	77.68214
338	13.03176	77.68214
339	13.03184	77.68214
340	13.03191	77.68215
341	13.03196	77.68216
342	13.03206	77.68216
343	13.03213	77.68217
344	13.03221	77.68217
345	13.03227	77.68217
346	13.03234	77.68217
347	13.03241	77.68217
348	13.03247	77.68217
349	13.03253	77.68216
350	13.03260	77.68216
351	13.03267	77.68216
352	13.03273	77.68217
353	13.03279	77.68217
354	13.03285	77.68217
355	13.03290	77.68217
356	13.03296	77.68217
357	13.03302	77.68217
358	13.03308	77.68217
359	13.03315	77.68218
360	13.03322	77.68218
361	13.03330	77.68219
362	13.03336	77.68219
363	13.03341	77.68220
364	13.03349	77.68221
365	13.03354	77.68222
366	13.03361	77.68223
367	13.03367	77.68224
368	13.03372	77.68224
369	13.03379	77.68224
370	13.03384	77.68224
371	13.03390	77.68225
372	13.03396	77.68226
373	13.03404	77.68227
374	13.03411	77.68228
375	13.03417	77.68228
376	13.03422	77.68228
377	13.03430	77.68229
378	13.03436	77.68230
379	13.03443	77.68230
380	13.03449	77.68230
381	13.03455	77.68230
382	13.03461	77.68230
383	13.03467	77.68230
384	13.03475	77.68230
385	13.03482	77.68230
386	13.03489	77.68230
387	13.03495	77.68231
388	13.03501	77.68231
389	13.03508	77.68231
390	13.03516	77.68232
391	13.03524	77.68232
392	13.03530	77.68232
393	13.03539	77.68232
