Rank	Latitude	Longitude
266	13.02209	77.72860
267	13.02202	77.72865
268	13.02197	77.72869
269	13.02192	77.72873
270	13.02186	77.72878
271	13.02180	77.72883
272	13.02174	77.72887
273	13.02167	77.72893
274	13.02161	77.72898
275	13.02154	77.72903
276	13.02148	77.72907
277	13.02143	77.72910
278	13.02137	77.72914
279	13.02131	77.72918
280	13.02125	77.72923
281	13.02120	77.72926
282	13.02114	77.72931
283	13.02108	77.72934
284	13.02103	77.72938
285	13.02097	77.72941
286	13.02092	77.72944
287	13.02087	77.72948
288	13.02081	77.72952
289	13.02076	77.72956
290	13.02070	77.72960
291	13.02064	77.72963
292	13.02058	77.72967
293	13.02052	77.72969
294	13.02047	77.72971
295	13.02041	77.72973
296	13.02036	77.72976
297	13.02030	77.72977
298	13.02024	77.72979
299	13.02018	77.72981
300	13.02012	77.72983
301	13.02006	77.72985
302	13.02000	77.72987
303	13.01994	77.72988
304	13.01988	77.72990
305	13.01982	77.72992
306	13.01977	77.72994
307	13.01971	77.72997
308	13.01966	77.72998
309	13.01960	77.73000
310	13.01955	77.73001
311	13.01948	77.73003
312	13.01942	77.73007
313	13.01935	77.73010
314	13.01930	77.73011
315	13.01923	77.73011
316	13.01917	77.73011
317	13.01912	77.73011
318	13.01905	77.73011
319	13.01899	77.73009
320	13.01893	77.73007
321	13.01887	77.73006
322	13.01881	77.73005
323	13.01875	77.73003
324	13.01868	77.73001
325	13.01863	77.72999
326	13.01856	77.72996
327	13.01850	77.72993
328	13.01844	77.72991
329	13.01838	77.72988
330	13.01833	77.72987
331	13.01827	77.72985
332	13.01821	77.72984
333	13.01815	77.72982
334	13.01810	77.72979
335	13.01803	77.72976
336	13.01797	77.72974
337	13.01791	77.72972
338	13.01785	77.72971
339	13.01780	77.72971
340	13.01774	77.72971
341	13.01769	77.72970
342	13.01763	77.72968
343	13.01757	77.72967
344	13.01752	77.72967
345	13.01746	77.72966
346	13.01739	77.72965
347	13.01733	77.72963
348	13.01727	77.72962
349	13.01722	77.72960
350	13.01715	77.72958
351	13.01710	77.72957
352	13.01704	77.72955
353	13.01697	77.72953
354	13.01691	77.72951
355	13.01684	77.72949
356	13.01678	77.72948
357	13.01672	77.72946
358	13.01666	77.72944
359	13.01661	77.72943
360	13.01654	77.72942
361	13.01648	77.72941
362	13.01642	77.72939
363	13.01636	77.72936
364	13.01629	77.72934
365	13.01623	77.72932
366	13.01617	77.72930
367	13.01612	77.72928
368	13.01605	77.72926
369	13.01600	77.72924
370	13.01594	77.72923
371	13.01587	77.72921
372	13.01582	77.72918
373	13.01576	77.72916
374	13.01570	77.72914
375	13.01564	77.72913
376	13.01558	77.72911
377	13.01552	77.72909
378	13.01546	77.72907
379	13.01540	77.72906
380	13.01534	77.72904
381	13.01527	77.72902
382	13.01521	77.72901
383	13.01516	77.72900
384	13.01510	77.72899
385	13.01505	77.72899
386	13.01497	77.72896
387	13.01492	77.72896
388	13.01483	77.72896
389	13.01474	77.72896
390	13.01467	77.72895
391	13.01462	77.72894
392	13.01453	77.72894
393	13.01448	77.72894
394	13.01437	77.72893
395	13.01431	77.72892
396	13.01425	77.72891
397	13.01416	77.72890
398	13.01407	77.72890
399	13.01402	77.72889
400	13.01395	77.72889
401	13.01387	77.72888
402	13.01378	77.72884
403	13.01369	77.72882
404	13.01364	77.72881
405	13.01355	77.72879
406	13.01349	77.72877
407	13.01341	77.72876
408	13.01333	77.72874
409	13.01327	77.72872
410	13.01313	77.72868
411	13.01306	77.72866
412	13.01294	77.72865
413	13.01286	77.72864
414	13.01273	77.72866
415	13.01266	77.72867
416	13.01260	77.72867
417	13.01259	77.72861
418	13.01259	77.72854
419	13.01261	77.72849
420	13.01262	77.72842
421	13.01264	77.72835
422	13.01266	77.72829
423	13.01267	77.72822
424	13.01267	77.72817
425	13.01267	77.72809
426	13.01267	77.72803
427	13.01267	77.72796
428	13.01266	77.72788
429	13.01266	77.72782
430	13.01266	77.72775
431	13.01266	77.72768
432	13.01267	77.72762
433	13.01269	77.72756
434	13.01272	77.72750
435	13.01273	77.72743
436	13.01272	77.72736
437	13.01272	77.72730
438	13.01272	77.72723
439	13.01273	77.72715
440	13.01273	77.72707
441	13.01273	77.72701
442	13.01273	77.72694
443	13.01273	77.72687
444	13.01273	77.72680
445	13.01275	77.72674
446	13.01275	77.72667
447	13.01275	77.72661
448	13.01275	77.72654
449	13.01275	77.72647
450	13.01274	77.72641
451	13.01273	77.72634
452	13.01273	77.72627
453	13.01274	77.72620
454	13.01275	77.72613
455	13.01276	77.72606
456	13.01276	77.72599
457	13.01277	77.72592
458	13.01278	77.72585
459	13.01279	77.72577
460	13.01279	77.72570
461	13.01279	77.72562
462	13.01279	77.72556
463	13.01280	77.72549
464	13.01281	77.72543
465	13.01282	77.72537
466	13.01283	77.72528
467	13.01285	77.72520
468	13.01285	77.72513
469	13.01285	77.72506
470	13.01284	77.72500
471	13.01283	77.72494
472	13.01283	77.72486
473	13.01283	77.72478
474	13.01283	77.72472
475	13.01283	77.72465
476	13.01283	77.72458
477	13.01282	77.72452
478	13.01282	77.72445
479	13.01282	77.72438
480	13.01282	77.72430
481	13.01282	77.72424
482	13.01282	77.72417
483	13.01282	77.72408
484	13.01281	77.72400
485	13.01281	77.72394
486	13.01280	77.72387
487	13.01279	77.72382
488	13.01278	77.72375
489	13.01278	77.72369
490	13.01278	77.72362
491	13.01278	77.72356
492	13.01277	77.72348
493	13.01276	77.72341
494	13.01275	77.72335
495	13.01273	77.72329
496	13.01272	77.72324
497	13.01272	77.72317
498	13.01272	77.72310
499	13.01271	77.72304
500	13.01271	77.72296
501	13.01271	77.72288
502	13.01271	77.72281
503	13.01270	77.72275
504	13.01270	77.72268
505	13.01269	77.72260
506	13.01268	77.72253
507	13.01266	77.72248
508	13.01263	77.72241
509	13.01261	77.72236
510	13.01258	77.72230
