Rank	Latitude	Longitude
266	13.01476	77.71082
267	13.01476	77.71076
268	13.01474	77.71071
269	13.01468	77.71069
270	13.01462	77.71069
271	13.01456	77.71069
272	13.01450	77.71069
273	13.01443	77.71069
274	13.01440	77.71063
275	13.01440	77.71057
276	13.01438	77.71052
277	13.01436	77.71045
278	13.01435	77.71040
279	13.01433	77.71035
280	13.01432	77.71028
281	13.01429	77.71023
282	13.01427	77.71017
283	13.01425	77.71012
284	13.01424	77.71007
285	13.01421	77.71001
286	13.01419	77.70995
287	13.01417	77.70990
288	13.01415	77.70984
289	13.01413	77.70979
290	13.01410	77.70973
291	13.01408	77.70968
292	13.01405	77.70962
293	13.01403	77.70957
294	13.01402	77.70951
295	13.01400	77.70945
296	13.01399	77.70940
297	13.01398	77.70934
298	13.01398	77.70929
299	13.01398	77.70922
300	13.01396	77.70917
301	13.01396	77.70911
302	13.01396	77.70906
303	13.01395	77.70900
304	13.01395	77.70895
305	13.01395	77.70889
306	13.01395	77.70882
307	13.01395	77.70877
308	13.01395	77.70871
309	13.01394	77.70864
310	13.01393	77.70859
311	13.01391	77.70854
312	13.01390	77.70848
313	13.01389	77.70842
314	13.01388	77.70837
315	13.01386	77.70832
316	13.01386	77.70826
317	13.01386	77.70819
318	13.01388	77.70813
319	13.01389	77.70807
320	13.01390	77.70800
321	13.01390	77.70794
322	13.01390	77.70787
323	13.01390	77.70781
324	13.01389	77.70775
325	13.01388	77.70769
326	13.01387	77.70763
327	13.01384	77.70757
328	13.01382	77.70752
329	13.01379	77.70746
330	13.01373	77.70741
331	13.01368	77.70736
332	13.01362	77.70731
333	13.01357	77.70726
334	13.01353	77.70721
335	13.01350	77.70715
336	13.01347	77.70710
337	13.01344	77.70705
338	13.01341	77.70699
339	13.01337	77.70694
340	13.01336	77.70689
341	13.01334	77.70683
342	13.01333	77.70676
343	13.01332	77.70670
344	13.01329	77.70664
345	13.01328	77.70658
346	13.01327	77.70653
347	13.01325	77.70647
348	13.01323	77.70642
349	13.01321	77.70636
350	13.01320	77.70631
351	13.01319	77.70625
352	13.01317	77.70620
353	13.01316	77.70615
354	13.01314	77.70608
355	13.01314	77.70602
356	13.01314	77.70596
357	13.01317	77.70591
358	13.01320	77.70586
359	13.01323	77.70580
360	13.01327	77.70574
361	13.01330	77.70569
362	13.01333	77.70563
363	13.01336	77.70557
364	13.01339	77.70551
365	13.01341	77.70545
366	13.01344	77.70539
367	13.01343	77.70533
368	13.01343	77.70527
369	13.01343	77.70522
370	13.01344	77.70516
371	13.01344	77.70511
372	13.01344	77.70505
373	13.01344	77.70499
374	13.01343	77.70493
375	13.01342	77.70487
376	13.01342	77.70481
377	13.01342	77.70475
378	13.01342	77.70469
379	13.01342	77.70463
380	13.01341	77.70457
381	13.01341	77.70452
382	13.01341	77.70447
383	13.01341	77.70442
384	13.01341	77.70437
385	13.01341	77.70431
386	13.01341	77.70425
387	13.01341	77.70419
388	13.01342	77.70412
389	13.01342	77.70407
390	13.01343	77.70401
391	13.01343	77.70395
392	13.01343	77.70389
393	13.01343	77.70384
394	13.01344	77.70378
395	13.01344	77.70372
396	13.01344	77.70367
397	13.01345	77.70360
398	13.01346	77.70355
399	13.01346	77.70348
400	13.01346	77.70342
401	13.01346	77.70336
402	13.01347	77.70329
403	13.01347	77.70324
404	13.01347	77.70318
405	13.01347	77.70313
406	13.01347	77.70307
407	13.01347	77.70301
408	13.01348	77.70294
409	13.01349	77.70289
410	13.01349	77.70283
411	13.01349	77.70276
412	13.01343	77.70272
413	13.01337	77.70271
414	13.01332	77.70271
415	13.01326	77.70271
416	13.01320	77.70271
417	13.01314	77.70270
418	13.01308	77.70269
419	13.01302	77.70269
420	13.01295	77.70269
421	13.01289	77.70269
422	13.01284	77.70269
423	13.01279	77.70269
424	13.01273	77.70268
425	13.01267	77.70267
426	13.01261	77.70267
427	13.01254	77.70266
428	13.01248	77.70265
429	13.01242	77.70265
430	13.01235	77.70265
431	13.01228	77.70265
432	13.01222	77.70265
433	13.01216	77.70265
434	13.01209	77.70265
435	13.01203	77.70265
436	13.01196	77.70265
437	13.01190	77.70265
438	13.01183	77.70265
439	13.01176	77.70265
440	13.01170	77.70264
441	13.01163	77.70264
442	13.01158	77.70263
443	13.01152	77.70263
444	13.01147	77.70262
445	13.01141	77.70262
446	13.01135	77.70262
447	13.01129	77.70262
448	13.01122	77.70262
449	13.01117	77.70262
450	13.01111	77.70261
451	13.01105	77.70261
452	13.01099	77.70261
453	13.01093	77.70261
454	13.01086	77.70261
455	13.01080	77.70261
456	13.01074	77.70261
457	13.01067	77.70261
458	13.01062	77.70261
459	13.01056	77.70260
460	13.01050	77.70260
461	13.01045	77.70259
462	13.01039	77.70260
463	13.01040	77.70254
464	13.01042	77.70249
465	13.01045	77.70243
466	13.01048	77.70236
467	13.01052	77.70231
468	13.01057	77.70225
469	13.01060	77.70219
470	13.01063	77.70213
471	13.01065	77.70208
472	13.01065	77.70203
473	13.01064	77.70198
474	13.01063	77.70192
475	13.01063	77.70185
476	13.01062	77.70179
477	13.01060	77.70173
478	13.01059	77.70167
479	13.01057	77.70162
480	13.01056	77.70157
481	13.01054	77.70151
482	13.01053	77.70146
483	13.01052	77.70140
484	13.01050	77.70134
485	13.01049	77.70128
486	13.01047	77.70122
487	13.01046	77.70116
488	13.01044	77.70110
489	13.01043	77.70104
490	13.01041	77.70098
491	13.01039	77.70092
492	13.01038	77.70086
493	13.01036	77.70081
494	13.01034	77.70074
495	13.01032	77.70069
496	13.01030	77.70063
497	13.01028	77.70058
498	13.01026	77.70052
499	13.01024	77.70046
500	13.01023	77.70041
501	13.01021	77.70035
502	13.01020	77.70029
503	13.01018	77.70023
504	13.01015	77.70017
505	13.01012	77.70012
506	13.01010	77.70007
507	13.01006	77.70001
508	13.01004	77.69995
509	13.01001	77.69989
510	13.00998	77.69983
511	13.00996	77.69978
512	13.00993	77.69972
513	13.00989	77.69966
514	13.00986	77.69960
515	13.00983	77.69955
516	13.00981	77.69950
517	13.00979	77.69944
518	13.00976	77.69939
519	13.00975	77.69934
520	13.00972	77.69928
521	13.00969	77.69922
522	13.00966	77.69916
523	13.00963	77.69911
524	13.00961	77.69905
525	13.00958	77.69900
526	13.00955	77.69894
527	13.00952	77.69889
528	13.00949	77.69883
529	13.00947	77.69878
530	13.00944	77.69872
531	13.00940	77.69867
532	13.00936	77.69861
533	13.00934	77.69856
534	13.00932	77.69850
535	13.00930	77.69845
536	13.00928	77.69840
537	13.00926	77.69834
538	13.00924	77.69828
539	13.00928	77.69823
540	13.00933	77.69817
541	13.00936	77.69812
542	13.00940	77.69806
543	13.00943	77.69800
544	13.00947	77.69794
545	13.00950	77.69788
