Rank	Latitude	Longitude
1988	13.05159	77.65463
1989	13.05153	77.65462
1990	13.05147	77.65462
1991	13.05141	77.65462
1992	13.05135	77.65462
1993	13.05128	77.65462
1994	13.05122	77.65463
1995	13.05114	77.65464
1996	13.05108	77.65465
1997	13.05101	77.65465
1998	13.05096	77.65466
1999	13.05089	77.65467
2000	13.05082	77.65467
2001	13.05076	77.65468
2002	13.05068	77.65469
2003	13.05061	77.65470
2004	13.05055	77.65472
2005	13.05049	77.65473
2006	13.05043	77.65474
2007	13.05035	77.65474
2008	13.05028	77.65474
2009	13.05020	77.65474
2010	13.05012	77.65474
2011	13.05005	77.65474
2012	13.04999	77.65473
2013	13.04993	77.65473
2014	13.04986	77.65473
2015	13.04977	77.65473
2016	13.04969	77.65473
2017	13.04963	77.65473
2018	13.04956	77.65473
2019	13.04951	77.65473
2020	13.04945	77.65473
2021	13.04939	77.65473
2022	13.04933	77.65473
2023	13.04927	77.65472
2024	13.04920	77.65469
2025	13.04912	77.65466
2026	13.04907	77.65465
2027	13.04901	77.65464
2028	13.04894	77.65462
2029	13.04886	77.65460
2030	13.04879	77.65459
2031	13.04874	77.65457
2032	13.04868	77.65456
2033	13.04862	77.65454
2034	13.04856	77.65453
2035	13.04850	77.65451
2036	13.04844	77.65449
2037	13.04837	77.65447
2038	13.04832	77.65446
2039	13.04827	77.65444
2040	13.04821	77.65443
2041	13.04813	77.65443
2042	13.04805	77.65441
2043	13.04798	77.65439
2044	13.04791	77.65435
2045	13.04785	77.65432
2046	13.04779	77.65427
2047	13.04774	77.65422
2048	13.04769	77.65416
2049	13.04765	77.65410
2050	13.04760	77.65403
2051	13.04758	77.65396
2052	13.04756	77.65391
2053	13.04756	77.65384
2054	13.04757	77.65377
2055	13.04757	77.65372
2056	13.04758	77.65364
2057	13.04759	77.65357
2058	13.04759	77.65350
2059	13.04759	77.65345
2060	13.04759	77.65340
2061	13.04759	77.65333
2062	13.04759	77.65325
2063	13.04759	77.65317
2064	13.04759	77.65311
2065	13.04759	77.65304
2066	13.04759	77.65298
2067	13.04759	77.65291
2068	13.04761	77.65283
2069	13.04761	77.65277
2070	13.04762	77.65270
2071	13.04763	77.65263
2072	13.04764	77.65256
2073	13.04765	77.65250
2074	13.04765	77.65244
2075	13.04765	77.65237
2076	13.04766	77.65230
2077	13.04767	77.65223
2078	13.04767	77.65216
2079	13.04768	77.65209
2080	13.04768	77.65202
2081	13.04768	77.65195
2082	13.04768	77.65188
2083	13.04769	77.65182
2084	13.04770	77.65175
2085	13.04772	77.65169
2086	13.04776	77.65162
2087	13.04778	77.65155
2088	13.04779	77.65149
2089	13.04779	77.65141
2090	13.04779	77.65133
2091	13.04779	77.65127
2092	13.04780	77.65121
2093	13.04781	77.65114
2094	13.04782	77.65108
2095	13.04783	77.65102
2096	13.04784	77.65093
2097	13.04785	77.65087
2098	13.04787	77.65080
2099	13.04790	77.65073
2100	13.04792	77.65066
2101	13.04793	77.65061
2102	13.04796	77.65053
2103	13.04797	77.65047
2104	13.04800	77.65040
2105	13.04801	77.65034
2106	13.04803	77.65027
2107	13.04805	77.65020
2108	13.04808	77.65012
2109	13.04810	77.65006
2110	13.04811	77.65000
2111	13.04813	77.64994
2112	13.04815	77.64988
2113	13.04817	77.64981
2114	13.04820	77.64973
2115	13.04823	77.64966
2116	13.04827	77.64959
2117	13.04831	77.64952
2118	13.04832	77.64947
2119	13.04834	77.64940
2120	13.04835	77.64933
2121	13.04839	77.64926
2122	13.04840	77.64919
2123	13.04841	77.64914
2124	13.04843	77.64906
2125	13.04844	77.64900
2126	13.04845	77.64894
2127	13.04847	77.64888
2128	13.04849	77.64881
2129	13.04851	77.64875
2130	13.04853	77.64868
2131	13.04855	77.64863
2132	13.04858	77.64856
2133	13.04860	77.64850
2134	13.04863	77.64842
2135	13.04864	77.64835
2136	13.04866	77.64829
2137	13.04870	77.64821
2138	13.04872	77.64815
2139	13.04874	77.64808
